,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,clusters,cluster
3430,120.0,1,0,0.72,1,0,0,pink
3431,35.0,1,0,0.72,1,0,0,pink
3432,49.0,3,67,0.96,1,348,1,purple
3433,31.0,1,2,0.03,1,0,0,pink
3434,70.0,2,93,1.33,1,247,1,purple
3435,28.0,2,47,0.71,1,0,0,pink
3436,119.0,2,26,0.38,1,0,0,pink
3437,35.0,1,16,0.35,1,349,1,purple
3438,25.0,2,2,0.03,1,0,0,pink
3439,36.0,2,87,1.35,1,112,0,pink
3440,25.0,3,6,0.09,1,0,0,pink
3441,40.0,1,0,0.72,1,0,0,pink
3442,50.0,1,1,0.01,1,0,0,pink
3443,40.0,2,5,0.07,1,0,0,pink
3444,20.0,2,2,0.04,1,0,0,pink
3445,25.0,30,17,0.25,1,10,0,pink
3446,59.0,90,29,0.42,2,184,1,purple
3447,21.0,1,73,1.05,49,169,1,purple
3448,45.0,1,0,0.72,1,0,0,pink
3449,43.0,6,5,0.07,1,0,0,pink
3450,57.0,2,28,0.43,1,158,1,purple
3451,120.0,1,1,0.02,1,0,0,pink
3452,28.0,2,5,0.08,1,0,0,pink
3453,48.0,3,1,0.01,1,0,0,pink
3454,20.0,1,1,0.01,1,0,0,pink
3455,90.0,2,0,0.72,1,0,0,pink
3456,48.0,1,14,0.28,1,0,0,pink
3457,49.0,2,2,0.03,1,0,0,pink
3458,75.0,1,30,0.5,1,76,0,pink
3459,20.0,5,7,0.1,1,0,0,pink
3460,30.0,3,4,0.08,1,0,0,pink
3461,46.0,1,0,0.72,1,0,0,pink
3462,60.0,2,3,0.04,1,0,0,pink
3463,50.0,3,1,0.02,1,0,0,pink
3464,40.0,15,1,0.02,1,0,0,pink
3465,80.0,2,1,0.02,1,0,0,pink
3466,50.0,1,0,0.72,1,0,0,pink
3467,60.0,5,13,0.25,1,0,0,pink
3468,50.0,1,5,0.07,1,0,0,pink
3469,30.0,4,0,0.72,1,0,0,pink
3470,28.0,1,41,0.64,1,0,0,pink
3471,25.0,1,1,0.01,3,0,0,pink
3472,85.0,5,3,0.09,1,4,0,pink
3473,35.0,4,6,0.11,1,0,0,pink
3474,21.0,4,67,1.5,1,284,1,purple
3475,35.0,2,7,0.1,2,0,0,pink
3476,38.0,6,5,0.08,1,0,0,pink
3477,21.0,7,1,0.01,1,0,0,pink
3478,58.0,1,0,0.72,1,0,0,pink
3479,65.0,1,0,0.72,1,0,0,pink
3480,35.0,5,19,0.29,1,327,1,purple
3481,60.0,3,2,0.03,1,0,0,pink
3482,26.0,2,18,0.26,1,0,0,pink
3483,75.0,4,0,0.72,2,0,0,pink
3484,30.0,1,4,0.06,1,0,0,pink
3485,184.0,2,118,1.75,1,215,1,purple
3486,50.0,180,109,1.6,1,213,1,purple
3487,55.0,1,1,0.02,1,0,0,pink
3488,25.0,7,2,0.03,1,0,0,pink
3489,25.0,1,0,0.72,1,0,0,pink
3490,80.0,1,0,0.72,1,0,0,pink
3491,50.0,1,4,0.06,1,0,0,pink
3492,25.0,1,0,0.72,1,0,0,pink
3493,90.0,5,3,0.07,1,0,0,pink
3494,72.0,3,57,0.82,1,339,1,purple
3495,29.0,3,95,1.36,1,43,0,pink
3496,263.0,3,12,0.43,1,79,0,pink
3497,250.0,7,0,0.72,1,0,0,pink
3498,82.0,7,5,0.07,1,0,0,pink
3499,88.0,2,39,1.34,1,0,0,pink
3500,20.0,5,0,0.72,1,0,0,pink
3501,53.0,2,250,3.6,1,333,1,purple
3502,179.0,4,19,0.3,1,11,0,pink
3503,46.0,1,0,0.72,1,0,0,pink
3504,31.0,5,6,0.09,1,0,0,pink
3505,122.0,5,21,0.54,1,0,0,pink
3506,40.0,3,29,0.75,1,21,0,pink
3507,54.0,3,3,0.05,2,365,1,purple
3508,50.0,1,1,0.02,1,193,1,purple
3509,250.0,5,3,0.05,1,0,0,pink
3510,170.0,2,77,1.17,2,0,0,pink
3511,196.0,3,24,0.35,1,89,0,pink
3512,52.0,3,123,2.16,1,0,0,pink
3513,300.0,5,0,0.72,1,0,0,pink
3514,35.0,1,1,0.01,1,0,0,pink
3515,19.0,1,1,0.01,1,0,0,pink
3516,45.0,7,3,0.06,1,0,0,pink
3517,30.0,1,1,0.01,1,0,0,pink
3518,25.0,3,7,0.1,1,0,0,pink
3519,15.0,1,0,0.72,1,0,0,pink
3520,70.0,4,4,0.06,1,0,0,pink
3521,39.0,1,61,0.99,2,44,0,pink
3522,56.0,1,216,3.19,1,232,1,purple
3523,74.0,30,0,0.72,1,0,0,pink
3524,42.0,2,0,0.72,1,0,0,pink
3525,150.0,2,192,2.75,5,134,1,purple
3526,40.0,1,0,0.72,1,365,1,purple
3527,36.0,3,1,0.01,1,0,0,pink
3528,65.0,2,1,1.0,1,10,0,pink
3529,72.0,3,120,1.86,1,229,1,purple
3530,85.0,1,9,0.13,1,0,0,pink
3531,50.0,2,1,0.01,1,0,0,pink
3532,30.0,2,7,0.1,1,0,0,pink
3533,50.0,1,0,0.72,1,0,0,pink
3534,22.0,2,0,0.72,1,0,0,pink
3535,25.0,2,4,0.06,1,0,0,pink
3536,30.0,3,1,0.01,1,0,0,pink
3537,100.0,3,7,0.11,1,348,1,purple
3538,39.0,2,4,0.06,3,0,0,pink
3539,74.0,3,25,0.48,10,164,1,purple
3540,50.0,1,2,0.03,1,365,1,purple
3541,89.0,2,10,0.96,2,193,1,purple
3542,61.0,5,8,0.18,1,0,0,pink
3543,79.0,4,317,4.55,3,52,0,pink
3544,14.0,14,0,0.72,1,0,0,pink
3545,70.0,7,0,0.72,1,0,0,pink
3546,30.0,1,4,0.06,1,0,0,pink
3547,89.0,4,19,0.29,1,0,0,pink
3548,50.0,7,0,0.72,1,0,0,pink
3549,119.0,5,1,0.02,1,0,0,pink
3550,30.0,1,4,0.07,1,0,0,pink
3551,59.0,1,33,0.51,1,162,1,purple
3552,20.0,5,1,0.01,1,0,0,pink
3553,25.0,4,3,0.05,1,0,0,pink
3554,54.0,1,1,0.01,1,0,0,pink
3555,166.0,1,245,3.64,2,307,1,purple
3556,201.0,2,51,0.96,1,62,0,pink
3557,45.0,7,2,0.04,1,0,0,pink
3558,60.0,4,0,0.72,1,0,0,pink
3559,55.0,1,4,0.06,2,0,0,pink
3560,49.0,2,43,0.81,1,0,0,pink
3561,35.0,14,0,0.72,1,0,0,pink
3562,40.0,1,0,0.72,1,0,0,pink
3563,125.0,4,13,0.2,1,193,1,purple
3564,50.0,3,12,0.18,1,0,0,pink
3565,50.0,1,1,0.01,1,0,0,pink
3566,70.0,5,1,0.01,1,0,0,pink
3567,50.0,3,9,0.13,1,0,0,pink
3568,17.0,1,1,0.01,1,0,0,pink
3569,99.0,2,74,1.08,10,311,1,purple
3570,50.0,3,3,0.04,1,0,0,pink
3571,55.0,2,12,0.19,1,365,1,purple
3572,36.0,3,22,0.32,1,0,0,pink
3573,25.0,11,0,0.72,1,0,0,pink
3574,30.0,20,6,0.09,1,0,0,pink
3575,60.0,1,134,1.94,1,308,1,purple
3576,70.0,2,3,0.04,1,0,0,pink
3577,50.0,5,6,0.09,1,0,0,pink
3578,42.0,4,0,0.72,1,0,0,pink
3579,61.0,2,15,0.32,1,0,0,pink
3580,87.0,5,13,0.19,1,0,0,pink
3581,45.0,7,0,0.72,1,0,0,pink
3582,70.0,1,2,0.03,1,0,0,pink
3583,48.0,3,48,0.71,1,0,0,pink
3584,68.0,3,92,1.61,1,225,1,purple
3585,45.0,1,0,0.72,1,0,0,pink
3586,37.0,10,0,0.72,1,0,0,pink
3587,35.0,6,3,0.06,1,0,0,pink
3588,40.0,4,49,0.71,2,0,0,pink
3589,60.0,1,0,0.72,1,0,0,pink
3590,75.0,6,73,1.12,1,8,0,pink
3591,10.0,5,2,0.03,1,0,0,pink
3592,55.0,4,0,0.72,1,0,0,pink
3593,31.0,2,4,0.08,1,0,0,pink
3594,25.0,14,0,0.72,1,0,0,pink
3595,99.0,20,5,0.08,1,0,0,pink
3596,40.0,3,21,0.32,1,0,0,pink
3597,40.0,14,8,0.16,1,0,0,pink
3598,34.0,21,56,0.99,1,105,0,pink
3599,40.0,2,6,0.09,2,0,0,pink
3600,80.0,4,41,0.63,4,0,0,pink
3601,45.0,2,46,0.8,1,0,0,pink
3602,34.0,1,33,0.5,1,10,0,pink
3603,35.0,3,1,0.01,2,0,0,pink
3604,25.0,3,0,0.72,1,0,0,pink
3605,30.0,1,0,0.72,1,0,0,pink
3606,138.0,5,7,0.14,1,193,1,purple
3607,27.0,1,0,0.72,1,0,0,pink
3608,60.0,3,2,0.03,1,0,0,pink
3609,32.0,15,0,0.72,1,0,0,pink
3610,40.0,1,1,0.01,1,0,0,pink
3611,72.0,3,0,0.72,1,0,0,pink
3612,88.0,1,1,0.01,1,0,0,pink
3613,30.0,1,4,0.24,1,0,0,pink
3614,22.0,5,1,0.01,1,0,0,pink
3615,60.0,1,1,0.01,1,0,0,pink
3616,59.0,2,324,4.81,3,314,1,purple
3617,39.0,1,0,0.72,1,0,0,pink
3618,100.0,2,8,0.12,1,0,0,pink
3619,19.0,1,2,0.03,1,0,0,pink
3620,60.0,7,4,0.06,1,0,0,pink
3621,55.0,5,15,0.23,1,0,0,pink
3622,141.0,4,171,2.57,1,46,0,pink
3623,20.0,3,0,0.72,1,0,0,pink
3624,23.0,1,88,1.31,3,359,1,purple
3625,21.0,1,1,0.01,1,0,0,pink
3626,32.0,1,83,1.2,1,0,0,pink
3627,65.0,5,0,0.72,1,0,0,pink
3628,25.0,5,0,0.72,1,0,0,pink
3629,65.0,1,0,0.72,1,0,0,pink
3630,10.0,1,0,0.72,1,0,0,pink
3631,21.0,4,1,0.02,1,0,0,pink
3632,55.0,2,1,0.01,1,0,0,pink
3633,34.0,3,154,2.23,1,280,1,purple
3634,50.0,1,0,0.72,1,0,0,pink
3635,150.0,61,39,0.61,2,365,1,purple
3636,35.0,1,3,0.05,1,362,1,purple
3637,75.0,1,12,0.18,1,0,0,pink
3638,96.0,3,94,1.45,1,0,0,pink
3639,40.0,2,24,0.38,1,0,0,pink
3640,80.0,1,2,0.03,1,365,1,purple
3641,99.0,2,181,2.76,1,320,1,purple
3642,83.0,2,19,0.28,1,0,0,pink
3643,43.0,90,3,0.04,1,0,0,pink
3644,55.0,2,10,0.15,1,0,0,pink
3645,45.0,5,3,0.04,1,0,0,pink
3646,50.0,5,0,0.72,1,0,0,pink
3647,165.0,7,6,0.19,1,9,0,pink
3648,60.0,3,114,2.51,1,162,1,purple
3649,29.0,1,8,0.34,2,0,0,pink
3650,55.0,5,31,0.45,1,0,0,pink
3651,36.0,30,2,0.05,5,243,1,purple
3652,22.0,3,264,4.41,1,0,0,pink
3653,46.0,1,0,0.72,1,0,0,pink
3654,45.0,35,3,0.05,1,0,0,pink
3655,92.0,6,53,0.84,1,279,1,purple
3656,75.0,3,1,0.01,1,0,0,pink
3657,120.0,5,29,0.42,1,365,1,purple
3658,19.0,2,3,0.05,3,0,0,pink
3659,199.0,3,112,1.75,2,100,0,pink
3660,69.0,60,0,0.72,37,80,0,pink
3661,25.0,20,0,0.72,1,0,0,pink
3662,48.0,2,3,0.04,1,0,0,pink
3663,28.0,2,39,0.57,2,213,1,purple
3664,30.0,1,2,0.04,1,0,0,pink
3665,16.0,1,4,0.09,1,0,0,pink
3666,20.0,1,0,0.72,1,0,0,pink
3667,159.0,2,82,1.37,2,1,0,pink
3668,567.0,5,266,4.22,9,158,1,purple
3669,105.0,2,19,0.28,1,141,0,pink
3670,30.0,3,11,0.17,1,0,0,pink
3671,385.0,3,86,1.31,2,341,1,purple
3672,80.0,8,7,0.12,3,5,0,pink
3673,30.0,5,1,0.02,1,0,0,pink
3674,380.0,2,85,1.28,10,298,1,purple
3675,119.0,7,0,0.72,1,0,0,pink
3676,45.0,1,49,0.77,3,343,1,purple
3677,130.0,2,27,0.43,1,365,1,purple
3678,138.0,2,156,2.38,4,167,1,purple
3679,130.0,90,1,0.02,1,254,1,purple
3680,13.0,8,0,0.72,1,0,0,pink
3681,129.0,3,26,0.38,1,0,0,pink
3682,70.0,2,4,0.07,1,0,0,pink
3683,80.0,1,1,0.01,1,0,0,pink
3684,51.0,2,5,0.18,1,364,1,purple
3685,35.0,1,0,0.72,1,0,0,pink
3686,28.0,4,1,0.01,1,0,0,pink
3687,55.0,2,3,0.04,1,0,0,pink
3688,80.0,4,1,0.01,1,0,0,pink
3689,60.0,2,15,0.31,1,0,0,pink
3690,33.0,2,13,0.29,1,0,0,pink
3691,65.0,3,31,0.45,1,2,0,pink
3692,75.0,3,0,0.72,1,0,0,pink
3693,53.0,4,40,1.52,1,127,0,pink
3694,68.0,5,1,0.03,1,0,0,pink
3695,70.0,1,0,0.72,1,0,0,pink
3696,21.0,9,7,0.1,1,193,1,purple
3697,44.0,1,0,0.72,1,0,0,pink
3698,35.0,56,15,0.72,3,104,0,pink
3699,50.0,9,0,0.72,2,0,0,pink
3700,50.0,5,0,0.72,1,0,0,pink
3701,41.0,58,17,0.26,1,217,1,purple
3702,28.0,4,0,0.72,1,0,0,pink
3703,75.0,3,0,0.72,1,0,0,pink
3704,25.0,3,0,0.72,1,0,0,pink
3705,55.0,2,0,0.72,1,0,0,pink
3706,45.0,2,127,2.05,1,358,1,purple
3707,60.0,3,14,0.2,3,0,0,pink
3708,35.0,5,142,2.13,1,0,0,pink
3709,20.0,20,2,0.03,1,0,0,pink
3710,53.0,20,3,0.09,1,41,0,pink
3711,50.0,3,3,0.06,1,0,0,pink
3712,35.0,3,15,0.28,1,0,0,pink
3713,23.0,1,1,0.02,1,0,0,pink
3714,50.0,3,2,0.08,1,0,0,pink
3715,22.0,3,2,0.03,1,0,0,pink
3716,53.0,2,18,0.29,3,92,0,pink
3717,56.0,45,24,0.36,1,224,1,purple
3718,79.0,2,128,1.99,4,140,1,purple
3719,45.0,1,0,0.72,1,0,0,pink
3720,107.0,1,12,0.18,5,200,1,purple
3721,27.0,1,13,0.19,1,0,0,pink
3722,55.0,1,349,5.1,3,0,0,pink
3723,55.0,3,2,0.03,1,0,0,pink
3724,117.0,1,28,0.41,5,202,1,purple
3725,80.0,30,17,0.25,5,325,1,purple
3726,80.0,30,7,0.11,5,330,1,purple
3727,125.0,1,3,0.05,5,202,1,purple
3728,35.0,1,1,0.01,1,0,0,pink
3729,25.0,14,0,0.72,1,0,0,pink
3730,35.0,1,5,0.19,1,338,1,purple
3731,30.0,20,0,0.72,1,0,0,pink
3732,220.0,4,39,1.07,1,339,1,purple
3733,58.0,120,0,0.72,1,316,1,purple
3734,30.0,2,4,0.07,1,0,0,pink
3735,94.0,4,181,2.76,1,304,1,purple
3736,70.0,1,3,0.05,1,0,0,pink
3737,28.0,3,20,0.31,1,0,0,pink
3738,32.0,150,3,0.06,3,103,0,pink
3739,135.0,1,0,0.72,1,0,0,pink
3740,41.0,1,2,0.03,1,0,0,pink
3741,57.0,10,1,0.01,1,0,0,pink
3742,35.0,5,29,0.45,2,349,1,purple
3743,73.0,5,41,0.83,1,0,0,pink
3744,23.0,7,0,0.72,1,0,0,pink
3745,26.0,3,1,0.02,1,0,0,pink
3746,20.0,1,1,0.01,1,0,0,pink
3747,40.0,2,18,0.37,1,303,1,purple
3748,65.0,60,9,0.15,1,116,0,pink
3749,25.0,2,9,0.13,1,0,0,pink
3750,32.0,2,16,0.24,1,0,0,pink
3751,120.0,2,26,0.41,1,354,1,purple
3752,90.0,5,17,0.33,1,0,0,pink
3753,61.0,28,44,0.71,3,71,0,pink
3754,51.0,2,18,0.32,1,0,0,pink
3755,35.0,100,4,0.16,1,285,1,purple
3756,60.0,7,2,0.06,1,0,0,pink
3757,70.0,7,20,0.32,2,67,0,pink
3758,140.0,3,2,0.03,2,0,0,pink
3759,19.0,1,97,1.55,49,167,1,purple
3760,289.0,2,281,5.03,30,166,1,purple
3761,60.0,3,0,0.72,1,0,0,pink
3762,28.0,1,99,1.54,49,169,1,purple
3763,50.0,1,0,0.72,1,0,0,pink
3764,125.0,3,13,0.19,1,0,0,pink
3765,237.0,1,1,0.51,6,289,1,purple
3766,60.0,3,6,0.09,1,0,0,pink
3767,29.0,2,10,0.15,1,0,0,pink
3768,29.0,3,4,0.14,1,0,0,pink
3769,20.0,5,0,0.72,1,0,0,pink
3770,49.0,60,1,0.01,1,193,1,purple
3771,30.0,3,2,0.05,2,0,0,pink
3772,25.0,1,14,0.39,1,0,0,pink
3773,55.0,5,2,1.3,1,0,0,pink
3774,53.0,2,24,0.69,1,353,1,purple
3775,30.0,10,2,0.03,1,0,0,pink
3776,16.0,2,1,0.01,1,0,0,pink
3777,36.0,3,2,0.07,1,0,0,pink
3778,30.0,2,0,0.72,1,0,0,pink
3779,53.0,1,4,0.06,1,0,0,pink
3780,77.0,3,2,0.03,1,0,0,pink
3781,90.0,4,44,0.68,2,0,0,pink
3782,70.0,2,5,0.07,1,0,0,pink
3783,357.0,5,8,0.22,1,4,0,pink
3784,40.0,1,1,0.02,1,0,0,pink
3785,27.0,15,0,0.72,1,0,0,pink
3786,150.0,1,1,0.01,1,0,0,pink
3787,35.0,5,2,0.03,1,0,0,pink
3788,30.0,7,0,0.72,1,0,0,pink
3789,18.0,1,1,0.01,1,0,0,pink
3790,60.0,1,0,0.72,1,0,0,pink
3791,30.0,2,49,0.75,2,0,0,pink
3792,69.0,4,83,2.03,3,308,1,purple
3793,25.0,1,1,0.01,1,0,0,pink
3794,18.0,1,4,0.06,3,0,0,pink
3795,80.0,25,8,0.48,18,312,1,purple
3796,17.0,1,0,0.72,1,0,0,pink
3797,28.0,3,4,0.06,1,0,0,pink
3798,59.0,2,6,0.09,1,0,0,pink
3799,80.0,5,1,0.01,1,0,0,pink
3800,75.0,3,32,0.49,1,0,0,pink
3801,25.0,4,0,0.72,1,0,0,pink
3802,25.0,10,2,0.03,1,0,0,pink
3803,70.0,14,4,0.11,1,0,0,pink
3804,59.0,6,4,0.12,1,9,0,pink
3805,106.0,4,4,0.07,1,0,0,pink
3806,22.0,3,31,0.6,2,0,0,pink
3807,150.0,2,39,0.63,2,0,0,pink
3808,18.0,1,0,0.72,1,0,0,pink
3809,105.0,4,6,0.23,1,0,0,pink
3810,41.0,60,12,0.41,2,20,0,pink
3811,66.0,2,2,0.03,1,0,0,pink
3812,60.0,5,2,0.03,1,0,0,pink
3813,95.0,14,3,0.05,1,346,1,purple
3814,26.0,1,0,0.72,1,0,0,pink
3815,30.0,1,1,0.01,1,0,0,pink
3816,50.0,2,1,0.01,1,0,0,pink
3817,100.0,5,4,0.08,1,0,0,pink
3818,49.0,2,4,0.07,1,193,1,purple
3819,35.0,5,38,1.12,1,0,0,pink
3820,72.0,3,3,0.05,1,0,0,pink
3821,60.0,4,0,0.72,1,0,0,pink
3822,60.0,4,5,0.21,1,0,0,pink
3823,73.0,2,25,0.4,1,0,0,pink
3824,49.0,3,18,0.87,1,0,0,pink
3825,20.0,1,1,0.02,1,0,0,pink
3826,65.0,7,16,0.46,1,8,0,pink
3827,50.0,2,15,0.26,1,0,0,pink
3828,69.0,7,1,0.01,3,0,0,pink
3829,145.0,3,16,0.28,1,0,0,pink
3830,42.0,3,218,3.24,1,80,0,pink
3831,65.0,1,2,0.06,1,17,0,pink
3832,20.0,1,0,0.72,2,0,0,pink
3833,35.0,8,0,0.72,1,0,0,pink
3834,66.0,3,0,0.72,1,0,0,pink
3835,40.0,1,0,0.72,1,0,0,pink
3836,100.0,1,0,0.72,1,0,0,pink
3837,26.0,2,1,0.01,1,0,0,pink
3838,115.0,2,331,4.89,6,331,1,purple
3839,45.0,91,10,0.15,1,0,0,pink
3840,60.0,4,1,0.01,2,0,0,pink
3841,52.0,2,51,0.81,1,88,0,pink
3842,50.0,7,2,0.03,1,0,0,pink
3843,55.0,2,0,0.72,2,0,0,pink
3844,36.0,30,3,0.06,5,346,1,purple
3845,40.0,30,1,0.03,5,295,1,purple
3846,30.0,6,0,0.72,1,0,0,pink
3847,40.0,2,0,0.72,1,0,0,pink
3848,50.0,1,31,0.62,1,88,0,pink
3849,42.0,3,65,0.99,1,26,0,pink
3850,50.0,1,0,0.72,1,0,0,pink
3851,99.0,5,0,0.72,1,0,0,pink
3852,70.0,5,0,0.72,1,0,0,pink
3853,13.0,1,0,0.72,2,0,0,pink
3854,200.0,1,1,0.01,1,0,0,pink
3855,14.0,5,0,0.72,1,0,0,pink
3856,150.0,20,5,0.08,1,365,1,purple
3857,24.0,1,0,0.72,1,0,0,pink
3858,15.0,5,1,0.02,1,0,0,pink
3859,95.0,3,6,0.1,1,20,0,pink
3860,30.0,60,3,0.08,1,365,1,purple
3861,41.0,7,12,0.18,1,0,0,pink
3862,58.0,2,3,0.04,1,0,0,pink
3863,100.0,1,0,0.72,1,0,0,pink
3864,25.0,2,0,0.72,2,0,0,pink
3865,70.0,3,0,0.72,1,0,0,pink
3866,85.0,3,35,0.73,1,75,0,pink
3867,30.0,2,0,0.72,1,0,0,pink
3868,76.0,3,1,0.01,1,0,0,pink
3869,25.0,1,1,0.01,1,0,0,pink
3870,85.0,5,10,0.15,1,0,0,pink
3871,65.0,3,33,0.64,2,8,0,pink
3872,70.0,7,9,0.13,1,0,0,pink
3873,50.0,5,2,0.03,1,0,0,pink
3874,400.0,2,95,1.91,1,313,1,purple
3875,85.0,2,12,0.19,2,0,0,pink
3876,26.0,1,0,0.72,1,0,0,pink
3877,27.0,1,282,4.13,1,280,1,purple
3878,25.0,2,2,0.03,1,0,0,pink
3879,40.0,5,21,0.31,2,2,0,pink
3880,28.0,5,3,0.04,1,0,0,pink
3881,40.0,3,9,0.15,1,0,0,pink
3882,45.0,7,0,0.72,1,0,0,pink
3883,75.0,5,18,0.3,1,0,0,pink
3884,40.0,5,3,0.04,1,0,0,pink
3885,32.0,1,1,0.02,1,0,0,pink
3886,18.0,40,4,0.07,1,0,0,pink
3887,25.0,1,0,0.72,1,0,0,pink
3888,119.0,4,33,0.51,1,363,1,purple
3889,175.0,4,0,0.72,1,0,0,pink
3890,39.0,1,0,0.72,1,0,0,pink
3891,300.0,3,2,0.03,1,0,0,pink
3892,200.0,3,0,0.72,1,0,0,pink
3893,45.0,2,0,0.72,2,0,0,pink
3894,150.0,60,0,0.72,1,88,0,pink
3895,61.0,2,40,0.64,1,0,0,pink
3896,77.0,6,6,0.09,1,9,0,pink
3897,65.0,10,1,0.06,1,0,0,pink
3898,15.0,1,8,0.14,1,0,0,pink
3899,30.0,1,6,0.09,1,0,0,pink
3900,40.0,1,2,0.03,1,0,0,pink
3901,153.0,5,0,0.72,1,0,0,pink
3902,38.0,5,9,0.19,1,0,0,pink
3903,60.0,5,1,0.01,1,0,0,pink
3904,35.0,5,8,0.12,1,10,0,pink
3905,99.0,3,2,0.03,1,0,0,pink
3906,25.0,1,3,0.06,1,0,0,pink
3907,38.0,2,388,5.75,1,52,0,pink
3908,29.0,4,10,0.18,1,0,0,pink
3909,30.0,1,0,0.72,1,0,0,pink
3910,130.0,3,126,1.93,3,0,0,pink
3911,25.0,2,0,0.72,1,0,0,pink
3912,20.0,4,5,0.07,1,0,0,pink
3913,31.0,2,0,0.72,1,0,0,pink
3914,20.0,1,1,0.01,1,0,0,pink
3915,60.0,4,2,0.03,1,0,0,pink
3916,60.0,3,0,0.72,1,0,0,pink
3917,50.0,120,11,0.16,1,193,1,purple
3918,35.0,30,8,0.12,1,0,0,pink
3919,30.0,2,1,0.01,1,0,0,pink
3920,100.0,3,0,0.72,1,0,0,pink
3921,33.0,2,1,0.01,1,0,0,pink
3922,40.0,2,0,0.72,2,0,0,pink
3923,45.0,1,0,0.72,1,0,0,pink
3924,25.0,2,5,0.1,1,0,0,pink
3925,25.0,2,7,0.1,1,0,0,pink
3926,16.0,1,4,0.06,1,0,0,pink
3927,20.0,1,75,1.18,49,164,1,purple
3928,160.0,1,0,0.72,1,0,0,pink
3929,30.0,1,1,0.01,1,0,0,pink
3930,22.0,5,0,0.72,1,0,0,pink
3931,45.0,1,0,0.72,1,0,0,pink
3932,30.0,3,0,0.72,1,0,0,pink
3933,50.0,14,0,0.72,1,0,0,pink
3934,55.0,5,1,0.01,1,0,0,pink
3935,30.0,14,11,0.18,1,0,0,pink
3936,90.0,6,0,0.72,1,0,0,pink
3937,107.0,3,149,2.32,2,281,1,purple
3938,73.0,1,22,0.33,1,74,0,pink
3939,25.0,4,0,0.72,1,0,0,pink
3940,75.0,1,37,0.55,49,167,1,purple
3941,85.0,3,15,0.24,2,162,1,purple
3942,50.0,3,84,1.58,1,0,0,pink
3943,25.0,1,0,0.72,1,0,0,pink
3944,89.0,5,3,0.04,1,0,0,pink
3945,31.0,1,0,0.72,1,0,0,pink
3946,69.0,3,8,0.13,1,0,0,pink
3947,45.0,15,8,0.12,1,0,0,pink
3948,45.0,4,0,0.72,2,0,0,pink
3949,52.0,5,2,0.03,1,0,0,pink
3950,36.0,1,2,0.03,1,0,0,pink
3951,50.0,90,0,0.72,3,193,1,purple
3952,19.0,2,2,0.03,1,0,0,pink
3953,35.0,1,0,0.72,1,0,0,pink
3954,45.0,5,0,0.72,2,0,0,pink
3955,35.0,1,3,0.04,1,0,0,pink
3956,17.0,9,4,0.06,1,0,0,pink
3957,60.0,2,11,0.17,1,0,0,pink
3958,49.0,2,0,0.72,1,0,0,pink
3959,60.0,3,24,0.36,1,0,0,pink
3960,23.0,1,0,0.72,1,0,0,pink
3961,70.0,3,7,0.11,1,0,0,pink
3962,60.0,1,0,0.72,1,0,0,pink
3963,50.0,1,0,0.72,1,0,0,pink
3964,25.0,2,11,0.16,2,0,0,pink
3965,60.0,3,3,0.04,1,0,0,pink
3966,47.0,10,1,0.02,10,285,1,purple
3967,50.0,3,4,0.06,1,0,0,pink
3968,64.0,2,7,0.12,1,0,0,pink
3969,40.0,4,20,0.3,2,362,1,purple
3970,12.0,1,0,0.72,1,0,0,pink
3971,40.0,1,1,0.01,1,0,0,pink
3972,70.0,1,0,0.72,1,0,0,pink
3973,90.0,5,1,0.02,1,0,0,pink
3974,70.0,1,0,0.72,1,0,0,pink
3975,40.0,1,2,0.03,1,0,0,pink
3976,60.0,30,39,0.58,4,255,1,purple
3977,150.0,90,1,0.02,4,365,1,purple
3978,39.0,1,2,0.03,1,0,0,pink
3979,71.0,5,1,0.02,1,0,0,pink
3980,35.0,1,3,0.04,1,0,0,pink
3981,55.0,3,3,0.05,1,0,0,pink
3982,40.0,3,0,0.72,1,362,1,purple
3983,29.0,1,153,2.28,1,188,1,purple
3984,92.0,3,37,0.57,1,5,0,pink
3985,45.0,2,10,0.15,1,0,0,pink
3986,45.0,4,2,0.04,1,0,0,pink
3987,40.0,20,0,0.72,1,0,0,pink
3988,220.0,2,40,0.6,1,363,1,purple
3989,75.0,3,0,0.72,1,0,0,pink
3990,20.0,1,10,0.15,1,0,0,pink
3991,18.0,1,0,0.72,1,0,0,pink
3992,55.0,5,1,0.01,1,0,0,pink
3993,30.0,1,0,0.72,1,0,0,pink
3994,50.0,1,3,0.05,1,0,0,pink
3995,20.0,1,20,0.32,1,0,0,pink
3996,71.0,2,485,7.26,6,317,1,purple
3997,80.0,6,3,0.05,2,0,0,pink
3998,60.0,1,1,0.01,1,0,0,pink
3999,52.0,1,0,0.72,1,0,0,pink
4000,31.0,3,3,0.05,1,0,0,pink
4001,70.0,3,1,0.01,1,0,0,pink
4002,30.0,1,0,0.72,1,0,0,pink
4003,40.0,6,17,0.26,1,0,0,pink
4004,65.0,2,4,0.06,1,0,0,pink
4005,35.0,9,5,0.07,1,0,0,pink
4006,45.0,1,0,0.72,1,0,0,pink
4007,89.0,3,0,0.72,1,0,0,pink
4008,70.0,2,9,0.28,1,0,0,pink
4009,125.0,1,278,4.13,2,359,1,purple
4010,160.0,3,0,0.72,1,0,0,pink
